College Name,College Link,Stream,City,Ownership,Course,Duration,Facilities
"Priyadarshini JL College of Pharmacy, Nagpur",https://www.careers360.com/colleges/priyadarshini-jl-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,M.Pharma Pharmacognosy,2 Years,"Boys Hostel, Girls Hostel"
"Priyadarshini JL College of Pharmacy, Nagpur",https://www.careers360.com/colleges/priyadarshini-jl-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,M.Pharma Pharmacology,2 Years,"Boys Hostel, Girls Hostel"
"Ravi Institute of Diploma in Pharmacy, Nagpur",https://www.careers360.com/colleges/ravi-institute-of-diploma-in-pharmacy-nagpur,Pharmacy,Nagpur,Private,D.Pharma,2 Years,
"Shree Sainath College of Pharmacy, Nagpur",https://www.careers360.com/colleges/shree-sainath-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,D.Pharma,2 Years,
"Shree Sainath College of Pharmacy, Nagpur",https://www.careers360.com/colleges/shree-sainath-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,B.Pharma,4 Years,
"Shri KR Pandav Institute of Pharmacy, Nagpur",https://www.careers360.com/colleges/shri-kr-pandav-institute-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,Diploma in Pharmacy,2 Years,"Boys Hostel, Girls Hostel"
"Shri KR Pandav Institute of Pharmacy, Nagpur",https://www.careers360.com/colleges/shri-kr-pandav-institute-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Shri Sachidanand Shikshan Sanstha College of Pharmacy, Nagpur",https://www.careers360.com/colleges/shri-sachidanand-shikshan-sanstha-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,Diploma in Pharmacy,2 Years,
"Shri Sachidanand Shikshan Sanstha College of Pharmacy, Nagpur",https://www.careers360.com/colleges/shri-sachidanand-shikshan-sanstha-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,B.Pharma,4 Years,
"Shri Sai College of Pharmacy, Nagpur",https://www.careers360.com/colleges/shri-sai-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,B.Pharma,4 Years,
"Shri Sai College of Pharmacy, Nagpur",https://www.careers360.com/colleges/shri-sai-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,D.Pharma,2 Years,
"Smt Kusumtai Wankhede Institute of Pharmacy, Nagpur",https://www.careers360.com/colleges/smt-kusumtai-wankhede-institute-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,D.Pharma,2 Years,Girls Hostel
"Sonekar College of Pharmacy, Koradi",https://www.careers360.com/colleges/sonekar-college-of-pharmacy-koradi,Pharmacy,Nagpur,Private,B.Pharma,4 Years,
"Taywade College of Pharmacy, Nagpur",https://www.careers360.com/colleges/taywade-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,B.Pharma,4 Years,
"Taywade Institute of Diploma in Pharmacy, Nagpur",https://www.careers360.com/colleges/taywade-institute-of-diploma-in-pharmacy-nagpur,Pharmacy,Nagpur,Private,D.Pharma,2 Years,
"Asian Institute of Science Management Studies and Research D Pharmacy, Nashik",https://www.careers360.com/colleges/asian-institute-of-science-management-studies-and-research-d-pharmacy-nashik,Pharmacy,Nashik,Private,D.Pharma,2 Years,
"Bankar Patil College of Pharmacy, Nashik",https://www.careers360.com/colleges/bankar-patil-college-of-pharmacy-nashik,Pharmacy,Nashik,Private,D.Pharma,2 Years,
"Divine College of Pharmacy, Nashik",https://www.careers360.com/colleges/divine-college-of-pharmacy-nashik,Pharmacy,Nashik,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Divine College of Pharmacy, Nashik",https://www.careers360.com/colleges/divine-college-of-pharmacy-nashik,Pharmacy,Nashik,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Divine College of Pharmacy, Nashik",https://www.careers360.com/colleges/divine-college-of-pharmacy-nashik,Pharmacy,Nashik,Private,M.Pharma in Pharmaceutical Quality Assurance,2 Years,"Boys Hostel, Girls Hostel"
"Divine College of Pharmacy, Nashik",https://www.careers360.com/colleges/divine-college-of-pharmacy-nashik,Pharmacy,Nashik,Private,M.Pharma in Pharmaceutics,2 Years,"Boys Hostel, Girls Hostel"
"Dr Naikwadi College of D Pharmacy, Nashik",https://www.careers360.com/colleges/dr-naikwadi-college-of-d-pharmacy-nashik,Pharmacy,Nashik,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Dr Naikwadi College of D Pharmacy, Nashik",https://www.careers360.com/colleges/dr-naikwadi-college-of-d-pharmacy-nashik,Pharmacy,Nashik,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Dr Vasantrao Pawar Medical College Hospital and Research Center, Adgaon",https://www.careers360.com/colleges/dr-vasantrao-pawar-medical-college-hospital-and-research-center-adgaon,Pharmacy,Nashik,Private,MD Pharmacology,3 Years,"Girls Hostel, Boys Hostel"
"Institute of Industrial and Pharmaceutical Technology, Nashik",https://www.careers360.com/colleges/institute-of-industrial-and-pharmaceutical-technology-nashik,Pharmacy,Nashik,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"KK Wagh College of Pharmacy, Nashik",https://www.careers360.com/colleges/kk-wagh-college-of-pharmacy-nashik,Pharmacy,Nashik,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"KK Wagh College of Pharmacy, Nashik",https://www.careers360.com/colleges/kk-wagh-college-of-pharmacy-nashik,Pharmacy,Nashik,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Krantiveer Vasantrao Narayanrao Naik Shikshan Prasarak Sanstha's Institute of Paramedical Education and Research, Nashik",https://www.careers360.com/colleges/krantiveer-vasantrao-narayanrao-naik-shikshan-prasarak-sansthas-institute-of-paramedical-education-and-research-nashik,Pharmacy,Nashik,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Matoshri Asarabai Bhikaji Darade Diploma College of Pharmacy, Babhulgaon - MABD College of Pharmacy, Babhulagaon",https://www.careers360.com/colleges/mabd-college-of-pharmacy-babhulagaon,Pharmacy,Nashik,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidya Mandir's Pharmacy College, Nashik",https://www.careers360.com/colleges/mahatma-gandhi-vidya-mandirs-pharmacy-college-nashik,Pharmacy,Nashik,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidya Mandir's Pharmacy College, Nashik",https://www.careers360.com/colleges/mahatma-gandhi-vidya-mandirs-pharmacy-college-nashik,Pharmacy,Nashik,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidya Mandir's Pharmacy College, Nashik",https://www.careers360.com/colleges/mahatma-gandhi-vidya-mandirs-pharmacy-college-nashik,Pharmacy,Nashik,Private,M.Pharma Quality Assurance,2 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidya Mandir's Pharmacy College, Nashik",https://www.careers360.com/colleges/mahatma-gandhi-vidya-mandirs-pharmacy-college-nashik,Pharmacy,Nashik,Private,M.Pharma Pharmaceutics,2 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidya Mandir's Pharmacy College, Nashik",https://www.careers360.com/colleges/mahatma-gandhi-vidya-mandirs-pharmacy-college-nashik,Pharmacy,Nashik,Private,M.Pharma Pharmacology,2 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidya Mandir's Pharmacy College, Nashik",https://www.careers360.com/colleges/mahatma-gandhi-vidya-mandirs-pharmacy-college-nashik,Pharmacy,Nashik,Private,M.Pharma Pharmaceutical Chemistry,2 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidya Mandir's Pharmacy College, Nashik",https://www.careers360.com/colleges/mahatma-gandhi-vidya-mandirs-pharmacy-college-nashik,Pharmacy,Nashik,Private,M.Pharma Pharmacognosy,2 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidya Mandir's Pharmacy College, Nashik",https://www.careers360.com/colleges/mahatma-gandhi-vidya-mandirs-pharmacy-college-nashik,Pharmacy,Nashik,Private,Ph.D Pharmacognosy,6 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidya Mandir's Pharmacy College, Nashik",https://www.careers360.com/colleges/mahatma-gandhi-vidya-mandirs-pharmacy-college-nashik,Pharmacy,Nashik,Private,Ph.D Pharmaceutics,6 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidya Mandir's Pharmacy College, Nashik",https://www.careers360.com/colleges/mahatma-gandhi-vidya-mandirs-pharmacy-college-nashik,Pharmacy,Nashik,Private,Ph.D Pharmaceutical Chemistry,6 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidya Mandir's Pharmacy College, Nashik",https://www.careers360.com/colleges/mahatma-gandhi-vidya-mandirs-pharmacy-college-nashik,Pharmacy,Nashik,Private,Ph.D Pharmacology,6 Years,"Boys Hostel, Girls Hostel"
"Mahavir Institute of Pharmacy, Nashik",https://www.careers360.com/colleges/mahavir-institute-of-pharmacy-nashik,Pharmacy,Nashik,Private,D.Pharma,2 Years,
"Mahavir Institute of Pharmacy, Nashik",https://www.careers360.com/colleges/mahavir-institute-of-pharmacy-nashik,Pharmacy,Nashik,Private,B.Pharma,4 Years,
"MET Bhujbal Knowledge City, Nashik",https://www.careers360.com/colleges/met-bhujbal-knowledge-city-nashik,Pharmacy,Nashik,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"MET Bhujbal Knowledge City, Nashik",https://www.careers360.com/colleges/met-bhujbal-knowledge-city-nashik,Pharmacy,Nashik,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"MET Institute of Pharmacy, Nashik",https://www.careers360.com/colleges/met-institute-of-pharmacy-nashik,Pharmacy,Nashik,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"MET Institute of Pharmacy, Nashik",https://www.careers360.com/colleges/met-institute-of-pharmacy-nashik,Pharmacy,Nashik,Private,Diploma in Pharmacy,2 Years,"Boys Hostel, Girls Hostel"
"MET Institute of Pharmacy, Nashik",https://www.careers360.com/colleges/met-institute-of-pharmacy-nashik,Pharmacy,Nashik,Private,Pharm.D,6 Years,"Boys Hostel, Girls Hostel"
"MET Institute of Pharmacy, Nashik",https://www.careers360.com/colleges/met-institute-of-pharmacy-nashik,Pharmacy,Nashik,Private,M.Pharma Pharmaceutics,2 Years,"Boys Hostel, Girls Hostel"
"MET Institute of Pharmacy, Nashik",https://www.careers360.com/colleges/met-institute-of-pharmacy-nashik,Pharmacy,Nashik,Private,M.Pharma Quality Assurance Techniques,2 Years,"Boys Hostel, Girls Hostel"
"MET Institute of Pharmacy, Nashik",https://www.careers360.com/colleges/met-institute-of-pharmacy-nashik,Pharmacy,Nashik,Private,M.Pharma Pharmaceutical Chemistry,2 Years,"Boys Hostel, Girls Hostel"
"MET Institute of Pharmacy, Nashik",https://www.careers360.com/colleges/met-institute-of-pharmacy-nashik,Pharmacy,Nashik,Private,M.Pharma Pharmacology,2 Years,"Boys Hostel, Girls Hostel"
"MET's Institute of D Pharmacy, Nashik",https://www.careers360.com/colleges/mets-institute-of-d-pharmacy-nashik,Pharmacy,Nashik,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"MET's Institute of D Pharmacy, Nashik",https://www.careers360.com/colleges/mets-institute-of-d-pharmacy-nashik,Pharmacy,Nashik,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"MVP Samaj's College of Pharmacy, Nashik",https://www.careers360.com/colleges/mvp-samajs-college-of-pharmacy-nashik,Pharmacy,Nashik,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"MVP Samaj's College of Pharmacy, Nashik",https://www.careers360.com/colleges/mvp-samajs-college-of-pharmacy-nashik,Pharmacy,Nashik,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"MVP Samaj's College of Pharmacy, Nashik",https://www.careers360.com/colleges/mvp-samajs-college-of-pharmacy-nashik,Pharmacy,Nashik,Private,M.Pharma Quality Assurance Techniques,2 Years,"Boys Hostel, Girls Hostel"
"MVP Samaj's College of Pharmacy, Nashik",https://www.careers360.com/colleges/mvp-samajs-college-of-pharmacy-nashik,Pharmacy,Nashik,Private,M.Pharma Pharmaceutical Chemistry,2 Years,"Boys Hostel, Girls Hostel"
"MVP Samaj's College of Pharmacy, Nashik",https://www.careers360.com/colleges/mvp-samajs-college-of-pharmacy-nashik,Pharmacy,Nashik,Private,M.Pharma Pharmaceutics,2 Years,"Boys Hostel, Girls Hostel"
"MVP Samaj's College of Pharmacy, Nashik",https://www.careers360.com/colleges/mvp-samajs-college-of-pharmacy-nashik,Pharmacy,Nashik,Private,M.Pharma Pharmacognosy,2 Years,"Boys Hostel, Girls Hostel"
"MVP Samaj's College of Pharmacy, Nashik",https://www.careers360.com/colleges/mvp-samajs-college-of-pharmacy-nashik,Pharmacy,Nashik,Private,M.Pharma Pharmacology,2 Years,"Boys Hostel, Girls Hostel"
"MVP Samaj's College of Pharmacy, Nashik",https://www.careers360.com/colleges/mvp-samajs-college-of-pharmacy-nashik,Pharmacy,Nashik,Private,Ph.D Pharmaceutical Chemistry,5 Years,"Boys Hostel, Girls Hostel"
"MVP Samaj's College of Pharmacy, Nashik",https://www.careers360.com/colleges/mvp-samajs-college-of-pharmacy-nashik,Pharmacy,Nashik,Private,Ph.D Pharmacology,5 Years,"Boys Hostel, Girls Hostel"
"MVP Samaj's College of Pharmacy, Nashik",https://www.careers360.com/colleges/mvp-samajs-college-of-pharmacy-nashik,Pharmacy,Nashik,Private,Ph.D Pharmacognosy,5 Years,"Boys Hostel, Girls Hostel"
"MVP Samaj's College of Pharmacy, Nashik",https://www.careers360.com/colleges/mvp-samajs-college-of-pharmacy-nashik,Pharmacy,Nashik,Private,Ph.D Pharmaceutics,5 Years,"Boys Hostel, Girls Hostel"
"Nashik Gramin Shikshan Prasarak Mandal's College of Pharmacy, Nashik",https://www.careers360.com/colleges/nashik-gramin-shikshan-prasarak-mandals-college-of-pharmacy-nashik,Pharmacy,Nashik,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"NDMVP Samaj's Institute of Pharmaceutical Sciences, Nashik",https://www.careers360.com/colleges/ndmvp-samajs-institute-of-pharmaceutical-sciences-nashik,Pharmacy,Nashik,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"NDMVP Samaj's Institute of Pharmaceutical Sciences, Nashik",https://www.careers360.com/colleges/ndmvp-samajs-institute-of-pharmaceutical-sciences-nashik,Pharmacy,Nashik,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Ravindra Vidya Prasarak Mandal Institute of Pharmacy, Nashik",https://www.careers360.com/colleges/ravindra-vidya-prasarak-mandal-institute-of-pharmacy-nashik,Pharmacy,Nashik,Private,D.Pharma,2 Years,
"RG Sapkal Institute of Pharmacy, Nashik",https://www.careers360.com/colleges/rg-sapkal-institute-of-pharmacy-nashik,Pharmacy,Nashik,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"RG Sapkal Institute of Pharmacy, Nashik",https://www.careers360.com/colleges/rg-sapkal-institute-of-pharmacy-nashik,Pharmacy,Nashik,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"RG Sapkal Institute of Pharmacy, Nashik",https://www.careers360.com/colleges/rg-sapkal-institute-of-pharmacy-nashik,Pharmacy,Nashik,Private,M.Pharma Pharmaceutics,2 Years,"Boys Hostel, Girls Hostel"
"RG Sapkal Institute of Pharmacy, Nashik",https://www.careers360.com/colleges/rg-sapkal-institute-of-pharmacy-nashik,Pharmacy,Nashik,Private,M.Pharma Pharmaceutical Quality Assurance,2 Years,"Boys Hostel, Girls Hostel"
"RG Sapkal Institute of Pharmacy, Nashik",https://www.careers360.com/colleges/rg-sapkal-institute-of-pharmacy-nashik,Pharmacy,Nashik,Private,Ph.D Pharmaceutical Chemistry,6 Years,"Boys Hostel, Girls Hostel"
"RMS Institute of Pharmacy, Nashik",https://www.careers360.com/colleges/rms-institute-of-pharmacy-nashik,Pharmacy,Nashik,Private,D.Pharma,2 Years,
"Sandip Institute of Pharmaceutical Science, Nashik",https://www.careers360.com/colleges/sandip-institute-of-pharmaceutical-science-nashik,Pharmacy,Nashik,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Sandip Institute of Pharmaceutical Science, Nashik",https://www.careers360.com/colleges/sandip-institute-of-pharmaceutical-science-nashik,Pharmacy,Nashik,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Sandip Institute of Pharmaceutical Science, Nashik",https://www.careers360.com/colleges/sandip-institute-of-pharmaceutical-science-nashik,Pharmacy,Nashik,Private,M.Pharma Quality Assurance,2 Years,"Boys Hostel, Girls Hostel"
"Sandip Institute of Pharmaceutical Science, Nashik",https://www.careers360.com/colleges/sandip-institute-of-pharmaceutical-science-nashik,Pharmacy,Nashik,Private,M.Pharma Pharmaceutics,2 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Pharmacy,Nashik,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Pharmacy,Nashik,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Pharmacy,Nashik,Private,M.Pharma Pharmaceutical Quality Assurance,2 Years,"Boys Hostel, Girls Hostel"
"SGSS College of Pharmacy, Nashik",https://www.careers360.com/colleges/sgss-college-of-pharmacy-nashik,Pharmacy,Nashik,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Shree Panchavati Education Society's Institute of Pharmacy, Nashik",https://www.careers360.com/colleges/shree-panchavati-education-societys-institute-of-pharmacy-nashik,Pharmacy,Nashik,Private,D.Pharma,2 Years,
"Shree Panchavati Education Society's Institute of Pharmacy, Nashik",https://www.careers360.com/colleges/shree-panchavati-education-societys-institute-of-pharmacy-nashik,Pharmacy,Nashik,Private,B.Pharma,4 Years,
"Sir Dr M S Gosavi College of Pharmaceutical Education and Research, Nashik",https://www.careers360.com/colleges/sir-dr-m-s-gosavi-college-of-pharmaceutical-education-and-research-nashik,Pharmacy,Nashik,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Sir Dr M S Gosavi College of Pharmaceutical Education and Research, Nashik",https://www.careers360.com/colleges/sir-dr-m-s-gosavi-college-of-pharmaceutical-education-and-research-nashik,Pharmacy,Nashik,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Sir Dr M S Gosavi College of Pharmaceutical Education and Research, Nashik",https://www.careers360.com/colleges/sir-dr-m-s-gosavi-college-of-pharmaceutical-education-and-research-nashik,Pharmacy,Nashik,Private,M.Pharma Pharmaceutics,2 Years,"Boys Hostel, Girls Hostel"
"Sir Dr M S Gosavi College of Pharmaceutical Education and Research, Nashik",https://www.careers360.com/colleges/sir-dr-m-s-gosavi-college-of-pharmaceutical-education-and-research-nashik,Pharmacy,Nashik,Private,M.Pharma Pharmaceutical Quality Assurance,2 Years,"Boys Hostel, Girls Hostel"
"SMBT College of Pharmacy, Nashik",https://www.careers360.com/colleges/smbt-college-of-pharmacy-nashik,Pharmacy,Nashik,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
